Book Title,Link,Review Text
The New Drawing on the Right Side of the Brain,https://www.goodreads.com/book/show/627206.The_New_Drawing_on_the_Right_Side_of_the_Brain/reviews?reviewFilters={%22languageCode%22:%22en%22},"I could not draw. I still cant, but at least now I know what to do to practice to get better. If you are like me and you dont know how to draw, but want to learn, this is the book for you. Recommended."
The New Drawing on the Right Side of the Brain,https://www.goodreads.com/book/show/627206.The_New_Drawing_on_the_Right_Side_of_the_Brain/reviews?reviewFilters={%22languageCode%22:%22en%22},"While the theories that underlie this book are dubious, the book exercises work, and you will learn to draw in a natural way. This is a book I go back to regularly when I want to improve my sketching or drawing skill. Drawing, like music, and language unlocks a whole new world to your life."
The New Drawing on the Right Side of the Brain,https://www.goodreads.com/book/show/627206.The_New_Drawing_on_the_Right_Side_of_the_Brain/reviews?reviewFilters={%22languageCode%22:%22en%22},"This book has some good stuff in it, but it's also weirdly patronizing, particularly in the way it equates drawing skill to literal age, suggesting that not having practiced drawing before represents immaturity on the part of the artist. 👎"
The New Drawing on the Right Side of the Brain,https://www.goodreads.com/book/show/627206.The_New_Drawing_on_the_Right_Side_of_the_Brain/reviews?reviewFilters={%22languageCode%22:%22en%22},Betty Edwards is amazing - I believe she is the one person more responsible than any other for the great advancements being made in art eduction that we've seen over the last few decades.
The New Drawing on the Right Side of the Brain,https://www.goodreads.com/book/show/627206.The_New_Drawing_on_the_Right_Side_of_the_Brain/reviews?reviewFilters={%22languageCode%22:%22en%22},great exercises for the mind in this book. an art teacher in my past recommended this book to maximize my ability. it is an amazing read!
The New Drawing on the Right Side of the Brain,https://www.goodreads.com/book/show/627206.The_New_Drawing_on_the_Right_Side_of_the_Brain/reviews?reviewFilters={%22languageCode%22:%22en%22},"""If your handwriting is readable, or if you can print legibly, you have ample dexterity to draw well."" Translation: I'm screwed."
The New Drawing on the Right Side of the Brain,https://www.goodreads.com/book/show/627206.The_New_Drawing_on_the_Right_Side_of_the_Brain/reviews?reviewFilters={%22languageCode%22:%22en%22},"As someone who knows nothing about drawing, I found it fascinating. The most important thing learned is ""Draw what you see, not what you know."" This will applied to my fiber art."
The New Drawing on the Right Side of the Brain,https://www.goodreads.com/book/show/627206.The_New_Drawing_on_the_Right_Side_of_the_Brain/reviews?reviewFilters={%22languageCode%22:%22en%22},It was enlightening to learn how to look at an object one wants to draw (not as a whole but as each separate part) by drawing the item upside down on the paper.
The New Drawing on the Right Side of the Brain,https://www.goodreads.com/book/show/627206.The_New_Drawing_on_the_Right_Side_of_the_Brain/reviews?reviewFilters={%22languageCode%22:%22en%22},Great book for complete beginners. Somehow I did not feel the structure of the last chapters was optimal. Ended up skimming the later chapters.
The New Drawing on the Right Side of the Brain,https://www.goodreads.com/book/show/627206.The_New_Drawing_on_the_Right_Side_of_the_Brain/reviews?reviewFilters={%22languageCode%22:%22en%22},"Very helpful. No one had ever taught me how to draw before. I'm not good, but I am better."
The New Drawing on the Right Side of the Brain,https://www.goodreads.com/book/show/627206.The_New_Drawing_on_the_Right_Side_of_the_Brain/reviews?reviewFilters={%22languageCode%22:%22en%22},"I'm pretty sure everyone owned this in the 80s and 90s. None of us seem to draw any better for it, but we all seem to like it."
The New Drawing on the Right Side of the Brain,https://www.goodreads.com/book/show/627206.The_New_Drawing_on_the_Right_Side_of_the_Brain/reviews?reviewFilters={%22languageCode%22:%22en%22},Sweet book!
The New Drawing on the Right Side of the Brain,https://www.goodreads.com/book/show/627206.The_New_Drawing_on_the_Right_Side_of_the_Brain/reviews?reviewFilters={%22languageCode%22:%22en%22},"""Drawing well depends on seeing well."""
